epoch,lr,train_loss,val_loss,val_road_iou,val_mean_iou,val_bottom_road_iou,val_pixel_accuracy
1,0.0,0.8358685580583719,1.7556870381037395,0.2860555936119058,0.27851512979983073,0.3682926950250245,0.43578172766644024
